pecanex	FBgn0003048	Pecanex, isoform E	M9PGU2	M9PGU2_DROME
pecanex	FBgn0003048	Protein pecanex	P18490	PCX_DROME
pelle	FBgn0010441	Serine/threonine-protein kinase pelle	Q05652	KPEL_DROME
pelota	FBgn0011207	Protein pelota	P48612	PELO_DROME
penguin	FBgn0015527	Protein penguin	O61345	PEN_DROME
pepsinogen-like	FBgn0011822	EG:EG0001.1 protein (Fbgn0011822;pcl protein)	O76921	O76921_DROME
pepsinogen-like	FBgn0011822	Pepsinogen-like	Q9W5G3	Q9W5G3_DROME
peptide O-xylosyltransferase	FBgn0015360	Xylosyltransferase oxt	Q7KVA1	XYLT_DROME
pericardin	FBgn0028573	Pericardin	Q9VTR6	Q9VTR6_DROME
pericardin	FBgn0028573	Pericardine	Q9U617	Q9U617_DROME
pericardin	FBgn0028573	RE39441p	Q7YU48	Q7YU48_DROME
period	FBgn0003068	Period circadian protein	P07663	PER_DROME
period	FBgn0003068	Period circadian protein	P07663-2	PER_DROME-2
period	FBgn0003068	Period circadian protein	P07663-3	PER_DROME-3
period	FBgn0003068	Period circadian protein	P07663-4	PER_DROME-4
period	FBgn0003068	Period circadian protein	P07663-5	PER_DROME-5
period	FBgn0003068	Period circadian protein	P07663-6	PER_DROME-6
period	FBgn0003068	Period, isoform B	M9PGJ3	M9PGJ3_DROME
peroxisomal Multifunctional enzyme type 2	FBgn0030731	Peroxisomal multifunctional enzyme type 2	Q9VXJ0	DHB4_DROME
persephone	FBgn0030926	Serine protease persephone	Q9VWU1	PSH_DROME
peste	FBgn0031969	Peste, isoform E	M9PCW1	M9PCW1_DROME
peste	FBgn0031969	Peste, isoform H	B7Z031	B7Z031_DROME
peste	FBgn0031969	RE21078p	Q8SXU4	Q8SXU4_DROME
peter pan	FBgn0010770	Protein Peter pan	Q9VDE5	PPAN_DROME
peter pan	FBgn0010770	RH53050p	Q5BIK3	Q5BIK3_DROME
phagocyte signaling impaired	FBgn0243511	Phagocyte signaling-impaired protein	Q9VDQ7	NAA25_DROME
phantom	FBgn0004959	Cytochrome P450 306a1	Q9VWR5	CP306_DROME
phosphatidylserine receptor	FBgn0038948	Bifunctional arginine demethylase and lysyl-hydroxylase PSR	Q9VD28	JMJD6_DROME
phosphatidylserine receptor	FBgn0038948	Phosphatidylserine receptor, isoform B	A0A0B4KHW1	A0A0B4KHW1_DROME
phosphoglucose mutase	FBgn0003076	Phosphoglucomutase	Q9VUY9	PGM_DROME
photorepair	FBgn0003082	Photolyase	Q24443	Q24443_DROME
photorepair	FBgn0003082	Photorepair, isoform B	A1Z757	A1Z757_DROME
photorepair	FBgn0003082	Phr protein	Q26373	Q26373_DROME
photorepair	FBgn0003082	RE21178p	Q7JY97	Q7JY97_DROME
phtf	FBgn0028579	Putative homeodomain transcription factor	Q9V9A8	PHTF_DROME
phyllopod	FBgn0013725	Protein phyllopod	Q27934	PHYL_DROME
piccolo	FBgn0260962	DNA damage-binding protein 1	Q9XYZ5	DDB1_DROME
pickel	FBgn0013720	LD18706p	Q8T098	Q8T098_DROME
pickel	FBgn0013720	Pickel, isoform C	O76899	O76899_DROME
pickel	FBgn0013720	Pickel, isoform D	Q2PE37	Q2PE37_DROME
pickled eggs	FBgn0029881	RE60364p	Q9W3Y4	Q9W3Y4_DROME
pickled eggs	FBgn0029881	SD10270p	Q95TD5	Q95TD5_DROME
pickpocket	FBgn0020258	Drosophila multidendritic neurons sodium channel 1	O44940	O44940_DROME
pickpocket	FBgn0020258	Pickpocket	Q7KT94	Q7KT94_DROME
pickpocket	FBgn0020258	RE19290p	Q8SX41	Q8SX41_DROME
pickpocket 10	FBgn0065110	Pickpocket 10	Q86LH1	Q86LH1_DROME
pickpocket 11	FBgn0065109	Pickpocket protein 11	Q9VL84	PPK11_DROME
pickpocket 12	FBgn0034730	Pickpocket 12	Q9W250	Q9W250_DROME
pickpocket 13	FBgn0053508	Pickpocket 13	Q86LG9	Q86LG9_DROME
pickpocket 14	FBgn0031803	CG9501-PA	Q9VME8	Q9VME8_DROME
pickpocket 14	FBgn0031803	""	""	FBpp0312330
pickpocket 15	FBgn0039424	Pickpocket 15	Q9VBF6	Q9VBF6_DROME
pickpocket 16	FBgn0065108	Pickpocket 16	Q86LG7	Q86LG7_DROME
pickpocket 17	FBgn0032602	Pickpocket 17, isoform B	Q9VJI4	Q9VJI4_DROME
pickpocket 18	FBgn0265001	Pickpocket 18	Q9VL88	Q9VL88_DROME
pickpocket 19	FBgn0039679	Pickpocket protein 19	Q9VAJ3	PPK19_DROME
pickpocket 20	FBgn0039676	Pickpocket 20, isoform A	Q9VAJ6	Q9VAJ6_DROME
pickpocket 20	FBgn0039676	Pickpocket 20, isoform B	A0A0B4KHD5	A0A0B4KHD5_DROME
pickpocket 20	FBgn0039676	Pickpocket 20, isoform C	A0A0B4KHV2	A0A0B4KHV2_DROME
pickpocket 21	FBgn0039675	Pickpocket 21, isoform A	Q9VAJ7	Q9VAJ7_DROME
pickpocket 21	FBgn0039675	Pickpocket 21, isoform B	A0A0B4KHH4	A0A0B4KHH4_DROME
pickpocket 22	FBgn0051105	Pickpocket 22, isoform B	Q8IMV2	Q8IMV2_DROME
pickpocket 22	FBgn0051105	Pickpocket 22, isoform C	A0A0B4K6G4	A0A0B4K6G4_DROME
pickpocket 23	FBgn0030844	Pickpocket 23 long form	Q86LG3	Q86LG3_DROME
pickpocket 23	FBgn0030844	Pickpocket 23 short form	Q86LG2	Q86LG2_DROME
pickpocket 23	FBgn0030844	Pickpocket 23, isoform A	Q9VX46	Q9VX46_DROME
pickpocket 23	FBgn0030844	Pickpocket 23, isoform C	A8JV41	A8JV41_DROME
pickpocket 23	FBgn0030844	Pickpocket 23, isoform D	M9PHF4	M9PHF4_DROME
pickpocket 24	FBgn0039839	Pickpocket 24	Q9V9Y5	Q9V9Y5_DROME
pickpocket 25	FBgn0053349	Pickpocket 25	A1Z6S4	A1Z6S4_DROME
pickpocket 26	FBgn0035785	Pickpocket 26	Q9VS73	Q9VS73_DROME
pickpocket 27	FBgn0035458	Pickpocket 27	Q9VZN1	Q9VZN1_DROME
pickpocket 28	FBgn0030795	Pickpocket protein 28	Q86LG1	PPK28_DROME
pickpocket 29	FBgn0034965	Pickpocket 29, isoform F	A8DYP2	A8DYP2_DROME
pickpocket 29	FBgn0034965	Pickpocket 29, isoform G	A8DYP1	A8DYP1_DROME
pickpocket 29	FBgn0034965	Pickpocket 29, isoform H	A0A0B4LGF3	A0A0B4LGF3_DROME
pickpocket 3	FBgn0050181	Pickpocket 3	Q8MLR6	Q8MLR6_DROME
pickpocket 30	FBgn0039677	Pickpocket 30, isoform B	Q9VAJ5	Q9VAJ5_DROME
pickpocket 31	FBgn0051065	Pickpocket 31	A8JPJ8	A8JPJ8_DROME
pickpocket 5	FBgn0053289	Pickpocket 5, isoform B	Q7KTW2	Q7KTW2_DROME
pickpocket 5	FBgn0053289	Pickpocket 5, isoform C	M9NDF3	M9NDF3_DROME
pickpocket 6	FBgn0034489	Pickpocket 6	Q86LH3	Q86LH3_DROME
pickpocket 7	FBgn0031802	Pickpocket 7	Q9VME9	Q9VME9_DROME
pickpocket 8	FBgn0052792	Pickpocket 8, isoform G	B7Z123	B7Z123_DROME
pickpocket 8	FBgn0052792	Pickpocket 8, isoform H	Q0KHW3	Q0KHW3_DROME
pickpocket 9	FBgn0085398	Pickpocket 9, isoform A	Q9W2B5	Q9W2B5_DROME
pickpocket 9	FBgn0085398	Pickpocket 9, isoform B	A0A0B4LG42	A0A0B4LG42_DROME
pico	FBgn0261811	LP01106p	Q8SZH0	Q8SZH0_DROME
pico	FBgn0261811	Pico, isoform A	Q9VWB7	Q9VWB7_DROME
pico	FBgn0261811	Pico, isoform C	M9MSQ5	M9MSQ5_DROME
pico	FBgn0261811	Pico, isoform D	Q8IQW0	Q8IQW0_DROME
pigeon	FBgn0010309	Pigeon, isoform B	M9MRW6	M9MRW6_DROME
pigeon	FBgn0010309	Protein pigeon	Q24118	PIGE_DROME
pimples	FBgn0003087	Pimples, isoform B	Q24454	Q24454_DROME
pineapple eye	FBgn0005683	PINEAPPLE EYE	Q9NGN6	Q9NGN6_DROME
pineapple eye	FBgn0005683	Pineapple eye, isoform B	Q9VKW2	Q9VKW2_DROME
pink	FBgn0086679	Hermansky-Pudlak syndrome 5 protein homolog	Q9VHN9	HPS5_DROME
piopio	FBgn0020521	GH12163p	Q95T91	Q95T91_DROME
piopio	FBgn0020521	Piopio, isoform C	Q9W143	Q9W143_DROME
piopio	FBgn0020521	Piopio, isoform E	Q8IRK0	Q8IRK0_DROME
pipe	FBgn0003089	Heparan sulfate 2-O-sulfotransferase pipe	Q86BJ3	PIPE_DROME
pipe	FBgn0003089	Heparan sulfate 2-O-sulfotransferase pipe	Q86BJ3-10	PIPE_DROME-10
pipe	FBgn0003089	Heparan sulfate 2-O-sulfotransferase pipe	Q86BJ3-11	PIPE_DROME-11
pipe	FBgn0003089	Heparan sulfate 2-O-sulfotransferase pipe	Q86BJ3-12	PIPE_DROME-12
pipe	FBgn0003089	Heparan sulfate 2-O-sulfotransferase pipe	Q86BJ3-13	PIPE_DROME-13
pipe	FBgn0003089	Heparan sulfate 2-O-sulfotransferase pipe	Q86BJ3-2	PIPE_DROME-2
pipe	FBgn0003089	Heparan sulfate 2-O-sulfotransferase pipe	Q86BJ3-3	PIPE_DROME-3
pipe	FBgn0003089	Heparan sulfate 2-O-sulfotransferase pipe	Q86BJ3-4	PIPE_DROME-4
pipe	FBgn0003089	Heparan sulfate 2-O-sulfotransferase pipe	Q86BJ3-5	PIPE_DROME-5
pipe	FBgn0003089	Heparan sulfate 2-O-sulfotransferase pipe	Q86BJ3-7	PIPE_DROME-7
pipe	FBgn0003089	Heparan sulfate 2-O-sulfotransferase pipe	Q86BJ3-8	PIPE_DROME-8
pipe	FBgn0003089	Heparan sulfate 2-O-sulfotransferase pipe	Q86BJ3-9	PIPE_DROME-9
pipe	FBgn0003089	""	""	FBpp0074770
pipe	FBgn0003089	""	""	FBpp0074771
pipe	FBgn0003089	""	""	FBpp0074772
pipe	FBgn0003089	""	""	FBpp0074774
pipe	FBgn0003089	""	""	FBpp0074775
pipe	FBgn0003089	""	""	FBpp0074776
pipe	FBgn0003089	""	""	FBpp0074777
pipe	FBgn0003089	""	""	FBpp0074778
pipe	FBgn0003089	""	""	FBpp0074779
pipe	FBgn0003089	""	""	FBpp0289569
pipe	FBgn0003089	""	""	FBpp0306029
pipsqueak	FBgn0263102	Pipsqueak protein	Q24455	Q24455_DROME
pipsqueak	FBgn0263102	Pipsqueak protein	Q24457	Q24457_DROME
pipsqueak	FBgn0263102	Pipsqueak protein	Q7JN04	Q7JN04_DROME
pipsqueak	FBgn0263102	Pipsqueak, isoform A	A1Z8A4	A1Z8A4_DROME
pipsqueak	FBgn0263102	Pipsqueak, isoform C	Q7K0T7	Q7K0T7_DROME
pipsqueak	FBgn0263102	Pipsqueak, isoform H	Q0E9C8	Q0E9C8_DROME
pipsqueak	FBgn0263102	Pipsqueak, isoform K	A4UZC9	A4UZC9_DROME
pipsqueak	FBgn0263102	Pipsqueak, isoform M	A1Z8A6	A1Z8A6_DROME
pipsqueak	FBgn0263102	PsqA	Q9V5N1	Q9V5N1_DROME
pipsqueak	FBgn0263102	PsqB	Q7JP00	Q7JP00_DROME
pipsqueak	FBgn0263102	""	""	FBpp0312422
pita	FBgn0034878	Pita, isoform A	Q95RQ8	Q95RQ8_DROME
pita	FBgn0034878	Pita, isoform B	Q9W1N1	Q9W1N1_DROME
pitchoune	FBgn0266581	Probable ATP-dependent RNA helicase pitchoune	Q9VD51	DDX18_DROME
piwi	FBgn0004872	Protein piwi	Q9VKM1	PIWI_DROME
pixie	FBgn0086706	RE71924p	Q9VSS1	Q9VSS1_DROME
pkaap	FBgn0040079	Pkaap	Q9V3I3	Q9V3I3_DROME
pkaap	FBgn0040079	RE53941p	Q7YU54	Q7YU54_DROME
plasma membrane calcium ATPase	FBgn0259214	Calcium-transporting ATPase	E6EK15	E6EK15_DROME
plasma membrane calcium ATPase	FBgn0259214	Calcium-transporting ATPase	E6EK17	E6EK17_DROME
plasma membrane calcium ATPase	FBgn0259214	Calcium-transporting ATPase	E6EK18	E6EK18_DROME
plasma membrane calcium ATPase	FBgn0259214	Calcium-transporting ATPase	Q59DP8	Q59DP8_DROME
plasma membrane calcium ATPase	FBgn0259214	Calcium-transporting ATPase	Q59DP9	Q59DP9_DROME
plasma membrane calcium ATPase	FBgn0259214	Calcium-transporting ATPase	Q59DQ0	Q59DQ0_DROME
plasma membrane calcium ATPase	FBgn0259214	Calcium-transporting ATPase	Q9V4C7	Q9V4C7_DROME
pleiohomeotic	FBgn0002521	Polycomb protein PHO	Q8ST83	PHO_DROME
pleiohomeotic like	FBgn0035997	Pleiohomeotic like, isoform B	Q9VSZ3	Q9VSZ3_DROME
plexus	FBgn0003175	Plexus	Q9U8Q0	Q9U8Q0_DROME
plexus	FBgn0003175	Plexus, isoform A	Q9W244	Q9W244_DROME
plexus	FBgn0003175	Plexus, isoform B	A8DYM2	A8DYM2_DROME
plexus	FBgn0003175	Plexus, isoform D	A0A0B4KFF4	A0A0B4KFF4_DROME
plexus	FBgn0003175	Plexus, isoform E	A0A0B4KGB8	A0A0B4KGB8_DROME
plexus	FBgn0003175	SD01586p	Q95TI5	Q95TI5_DROME
plum	FBgn0039431	Plum, isoform E	Q9VBE5	Q9VBE5_DROME
plum	FBgn0039431	SD10242p	Q8T986	Q8T986_DROME
plutonium	FBgn0003114	DNA replication inhibitor plutonium	P42570	PLU_DROME
plutonium	FBgn0003114	PLU	Q868J0	Q868J0_DROME
pod1	FBgn0029903	Coronin	A8JV09	A8JV09_DROME
pod1	FBgn0029903	Coronin	D6W4T8	D6W4T8_DROME
pod1	FBgn0029903	Coronin	Q9W3W1	Q9W3W1_DROME
pod1	FBgn0029903	LD08951p	Q8SZI2	Q8SZI2_DROME
poils au dos	FBgn0038418	Poils au dos	Q9VEW6	Q9VEW6_DROME
pointed	FBgn0003118	ETS-like protein pointed, isoform P1	P51022	PNT1_DROME
pointed	FBgn0003118	ETS-like protein pointed, isoform P2/D	P51023	PNT2_DROME
pointed	FBgn0003118	ETS-like protein pointed, isoform P2/D	P51023-2	PNT2_DROME-2
pointed	FBgn0003118	FI19015p1	H8F4R1	H8F4R1_DROME
pointed	FBgn0003118	Pointed, isoform E	A0A0B4KH96	A0A0B4KH96_DROME
polar granule component	FBgn0016053	Polar granule component, isoform D	A8DYL7	A8DYL7_DROME
polar granule component	FBgn0016053	RE14873p	Q8SZ69	Q8SZ69_DROME
pollux	FBgn0261261	Pollux	Q24193	Q24193_DROME
pollux	FBgn0261261	Pollux protein	Q9TY11	Q9TY11_DROME
pollux	FBgn0261261	Pollux, isoform A	Q9VNG9	Q9VNG9_DROME
pollux	FBgn0261261	Pollux, isoform C	E1JJ52	E1JJ52_DROME
pollux	FBgn0261261	Pollux, isoform D	Q8IPP5	Q8IPP5_DROME
pollux	FBgn0261261	Pollux, isoform E	A0A0B4KGK7	A0A0B4KGK7_DROME
pollux	FBgn0261261	Pollux, isoform F	A0A0B4KG76	A0A0B4KG76_DROME
polo	FBgn0003124	Serine/threonine-protein kinase polo	P52304	POLO_DROME
poly	FBgn0086371	DID	Q9NH01	Q9NH01_DROME
poly	FBgn0086371	Poly, isoform B	Q9VFW4	Q9VFW4_DROME
poly U binding factor 68kD	FBgn0028577	Poly U binding factor 68kD, isoform J	A4V193	A4V193_DROME
poly U binding factor 68kD	FBgn0028577	Poly(U)-binding-splicing factor half pint	Q8T6B9	PUF68_DROME
poly U binding factor 68kD	FBgn0028577	Poly(U)-binding-splicing factor half pint	Q8T6B9-2	PUF68_DROME-2
polyA-binding protein interacting protein 2	FBgn0038100	PolyA-binding protein-interacting protein 2	Q9VG13	Q9VG13_DROME
polybromo	FBgn0039227	LD26355p	Q7YU13	Q7YU13_DROME
polybromo	FBgn0039227	Polybromo	Q9VC36	Q9VC36_DROME
polychaetoid	FBgn0262614	LD02541p	Q95RX8	Q95RX8_DROME
polychaetoid	FBgn0262614	LD43161p	Q7K4E2	Q7K4E2_DROME
polychaetoid	FBgn0262614	Polychaetoid, isoform A	Q9VHK3	Q9VHK3_DROME
polychaetoid	FBgn0262614	Polychaetoid, isoform B	Q9VHK4	Q9VHK4_DROME
polychaetoid	FBgn0262614	Polychaetoid, isoform C	Q8INQ0	Q8INQ0_DROME
polychaetoid	FBgn0262614	Polychaetoid, isoform F	Q8MQQ3	Q8MQQ3_DROME
polychaetoid	FBgn0262614	Polychaetoid, isoform I	B7Z0U1	B7Z0U1_DROME
polychaetoid	FBgn0262614	Polychaetoid, isoform J	Q9VHK1	Q9VHK1_DROME
polychaetoid	FBgn0262614	Polychaetoid, isoform K	A8JQV8	A8JQV8_DROME
polychaetoid	FBgn0262614	Polychaetoid, isoform L	A0A0B4K6C7	A0A0B4K6C7_DROME
polychaetoid	FBgn0262614	Polychaetoid, isoform M	A8JQV7	A8JQV7_DROME
polychaetoid	FBgn0262614	Polychaetoid, isoform O	A0A0B4K6Y7	A0A0B4K6Y7_DROME
polychaetoid	FBgn0262614	TamA	Q94880	Q94880_DROME
polycystine-related-Y	FBgn0267489	Polycystin-related Y protein	B7FF05	B7FF05_DROME
polyhomeotic distal	FBgn0004860	Polyhomeotic distal, isoform A	Q9W523	Q9W523_DROME
polyhomeotic distal	FBgn0004860	Polyhomeotic distal, isoform B	Q9NF31	Q9NF31_DROME
polyhomeotic proximal	FBgn0004861	Polyhomeotic proximal, isoform D	Q5U0W8	Q5U0W8_DROME
polyhomeotic proximal	FBgn0004861	Polyhomeotic-proximal chromatin protein	P39769	PHP_DROME
polypeptide GalNAc transferase 2	FBgn0031530	Polypeptide N-acetylgalactosaminyltransferase 2	Q6WV19	GALT2_DROME
polypeptide GalNAc transferase 3	FBgn0027558	Polypeptide N-acetylgalactosaminyltransferase 3	Q9Y117	GALT3_DROME
polypeptide GalNAc transferase 4	FBgn0051956	N-acetylgalactosaminyltransferase 4	Q8IA42	GALT4_DROME
polypeptide GalNAc transferase 4	FBgn0051956	Polypeptide N-acetylgalactosaminyltransferase	B7Z006	B7Z006_DROME
polypeptide GalNAc transferase 5	FBgn0031681	Polypeptide N-acetylgalactosaminyltransferase 5	Q6WV17	GALT5_DROME
polypeptide GalNAc transferase 5	FBgn0031681	Polypeptide N-acetylgalactosaminyltransferase 5	Q6WV17-2	GALT5_DROME-2
polypeptide GalNAc transferase 5	FBgn0031681	""	""	FBpp0110323
polypeptide GalNAc transferase 6	FBgn0035375	N-acetylgalactosaminyltransferase 6	Q6WV16	GALT6_DROME
polypeptide GalNAc transferase 8	FBgn0036529	Polypeptide N-acetylgalactosaminyltransferase 8	Q9VUT6	GALT8_DROME
polyphemus	FBgn0033572	Polyphemus, isoform A	Q4V5R4	Q4V5R4_DROME
polyphemus	FBgn0033572	Polyphemus, isoform C	A0A0B4LG39	A0A0B4LG39_DROME
pontin	FBgn0040078	RuvB-like helicase 1	Q9VH07	RUVB1_DROME
poor Imd response upon knock-in	FBgn0034647	SD16010p	Q9W2E6	Q9W2E6_DROME
poor gastrulation	FBgn0051660	CG31660-PB, isoform B	Q9VR40	Q9VR40_DROME
poor gastrulation	FBgn0051660	CG31660-PC, isoform C	Q59E18	Q59E18_DROME
poor gastrulation	FBgn0051660	Poor gastrulation, isoform D	M9ND25	M9ND25_DROME
poor gastrulation	FBgn0051660	Poor gastrulation, isoform E	M9NDF0	M9NDF0_DROME
poor gastrulation	FBgn0051660	Poor gastrulation, isoform F	M9PEK9	M9PEK9_DROME
poor gastrulation	FBgn0051660	RE70685p	Q86P57	Q86P57_DROME
porcupine	FBgn0004957	Protein-serine O-palmitoleoyltransferase porcupine	Q9VWV9	PORCN_DROME
porin	FBgn0004363	Voltage-dependent anion-selective channel	Q94920	VDAC_DROME
portabella	FBgn0043005	Portabella	Q9VCJ5	Q9VCJ5_DROME
pou domain motif 3	FBgn0261588	POU domain protein	A0A0B4LEG2	A0A0B4LEG2_DROME
pou domain motif 3	FBgn0261588	Pou domain motif 3, isoform A	Q7JUR9	Q7JUR9_DROME
pou domain motif 3	FBgn0261588	Pou domain motif 3, isoform C	B7YZU0	B7YZU0_DROME
pou domain motif 3	FBgn0261588	Pou domain motif 3, isoform F	A0A0B4JD55	A0A0B4JD55_DROME
pre-mRNA processing factor 38	FBgn0050342	Pre-mRNA processing factor 38	Q7JVL3	Q7JVL3_DROME
pre-mRNA processing factor 8	FBgn0033688	LD33339p	Q960V2	Q960V2_DROME
pre-mRNA processing factor 8	FBgn0033688	Pre-mRNA processing factor 8	A1Z8U0	A1Z8U0_DROME
preli-like	FBgn0033413	Protein preli-like	Q9V579	PREL_DROME
prenyl protease type I	FBgn0034176	Prenyl protease type I	Q7K172	Q7K172_DROME
presenilin enhancer	FBgn0053198	Gamma-secretase subunit pen-2	Q86BE9	PEN2_DROME
presidents-cup	FBgn0030840	Presidents-cup	Q9VX50	Q9VX50_DROME
pretaporter	FBgn0030329	Pretaporter, isoform C	Q9VYV3	Q9VYV3_DROME
pretaporter	FBgn0030329	Pretaporter, isoform D	M9PGX2	M9PGX2_DROME
prickle	FBgn0003090	Protein prickle	A1Z6W3	PRIC1_DROME
prickle	FBgn0003090	Protein prickle	A1Z6W3-2	PRIC1_DROME-2
prickle	FBgn0003090	Protein prickle	A1Z6W3-3	PRIC1_DROME-3
prickle	FBgn0003090	""	""	FBpp0088113
prickle	FBgn0003090	""	""	FBpp0088114
primo-1	FBgn0040077	Low molecular weight phosphotyrosine protein phosphatase 1	P82890	PPAC1_DROME
primo-1	FBgn0040077	Low molecular weight phosphotyrosine protein phosphatase 1	P82890-2	PPAC1_DROME-2
primo-2	FBgn0040076	Low molecular weight phosphotyrosine protein phosphatase 2	P82891	PPAC2_DROME
proboscipedia	FBgn0051481	Homeotic protein proboscipedia	P31264	HMPB_DROME
proboscipedia	FBgn0051481	Homeotic protein proboscipedia	P31264-2	HMPB_DROME-2
proboscipedia	FBgn0051481	Homeotic protein proboscipedia	P31264-3	HMPB_DROME-3
proboscipedia	FBgn0051481	Homeotic protein proboscipedia	P31264-4	HMPB_DROME-4
proboscipedia	FBgn0051481	""	""	FBpp0088334
proboscipedia	FBgn0051481	""	""	FBpp0088335
proboscipedia	FBgn0051481	""	""	FBpp0088336
procollagen lysyl hydroxylase	FBgn0036147	LD37702p	Q8MSV4	Q8MSV4_DROME
procollagen lysyl hydroxylase	FBgn0036147	Procollagen lysyl hydroxylase, isoform B	Q9VTH0	Q9VTH0_DROME
proliferation disrupter	FBgn0014269	SD02315p	Q7JNE1	Q7JNE1_DROME
prolonged depolarization afterpotential (PDA) is not apparent	FBgn0038966	Prolonged depolarization afterpotential (PDA) is not apparent, isoform B	Q9VD09	Q9VD09_DROME
prolyl-4-hydroxylase-alpha EFB	FBgn0039776	SD05564p	Q9VA69	Q9VA69_DROME
prolyl-4-hydroxylase-alpha MP	FBgn0026190	Prolyl 4-hydroxylase alpha subunit	O97126	O97126_DROME
prolyl-4-hydroxylase-alpha MP	FBgn0026190	Prolyl-4-hydroxylase-alpha MP	Q9VA65	Q9VA65_DROME
prolyl-4-hydroxylase-alpha NE1	FBgn0039780	GH17175p	Q8T0N6	Q8T0N6_DROME
prolyl-4-hydroxylase-alpha NE1	FBgn0039780	Prolyl-4-hydroxylase-alpha NE1	Q9VA64	Q9VA64_DROME
prolyl-4-hydroxylase-alpha NE2	FBgn0039783	Prolyl 4-hydroxylase alpha-related protein PH4[alpha]NE2	Q8STH1	Q8STH1_DROME
prolyl-4-hydroxylase-alpha NE2	FBgn0039783	Prolyl-4-hydroxylase-alpha NE2	Q9VA61	Q9VA61_DROME
prolyl-4-hydroxylase-alpha NE3	FBgn0051017	Prolyl-4-hydroxylase-alpha NE3	Q961I8	Q961I8_DROME
prolyl-4-hydroxylase-alpha PV	FBgn0051015	Prolyl-4-hydroxylase-alpha PV	Q8T5S8	Q8T5S8_DROME
prolyl-4-hydroxylase-alpha PV	FBgn0051015	RE70601p	Q8MQN0	Q8MQN0_DROME
prolyl-4-hydroxylase-alpha SG1	FBgn0051014	Prolyl 4-hydroxylase alpha-related protein PH4[alpha]SG1	Q8T5S7	Q8T5S7_DROME
prolyl-4-hydroxylase-alpha SG1	FBgn0051014	Prolyl-4-hydroxylase-alpha SG1	Q9VA63	Q9VA63_DROME
prolyl-4-hydroxylase-alpha SG2	FBgn0039779	Prolyl-4-hydroxylase-alpha SG2	Q9I7H5	Q9I7H5_DROME
prolyl-4-hydroxylase-alpha SG2	FBgn0039779	RE09701p	Q8IGX7	Q8IGX7_DROME
prolyl-4-hydroxylase-alpha SG2	FBgn0039779	RE23792p	Q8SWR1	Q8SWR1_DROME
prominin	FBgn0259210	Prominin	Q06PM6	Q06PM6_DROME
prominin	FBgn0259210	Prominin, isoform B	A0AVW1	A0AVW1_DROME
prominin	FBgn0259210	Prominin, isoform C	Q8MLN9	Q8MLN9_DROME
prominin	FBgn0259210	Prominin, isoform D	B7YZQ3	B7YZQ3_DROME
prominin	FBgn0259210	Prominin, isoform E	A0A0B4LGM0	A0A0B4LGM0_DROME
prominin-like	FBgn0026189	Prominin-like protein	P82295	PROML_DROME
prominin-like	FBgn0026189	Prominin-like, isoform F	M9PBK6	M9PBK6_DROME
prominin-like	FBgn0026189	Prominin-like, isoform G	M9PDX6	M9PDX6_DROME
prospero	FBgn0004595	HL08040p	Q8MSD4	Q8MSD4_DROME
prospero	FBgn0004595	Homeobox protein prospero	P29617	PROS_DROME
prospero	FBgn0004595	Homeobox protein prospero	P29617-2	PROS_DROME-2
prospero	FBgn0004595	Homeobox protein prospero	P29617-4	PROS_DROME-4
prospero	FBgn0004595	Prospero, isoform H	A0A0B4K6Q6	A0A0B4K6Q6_DROME
prospero	FBgn0004595	Prospero, isoform I	A0A0B4K630	A0A0B4K630_DROME
prospero	FBgn0004595	""	""	FBpp0293147
prospero	FBgn0004595	""	""	FBpp0293148
prospero	FBgn0004595	""	""	FBpp0293149
protein partner of snf	FBgn0082831	Protein partner of snf, isoform A	Q9VG78	Q9VG78_DROME
protein partner of snf	FBgn0082831	Protein partner of snf, isoform B	A0A0B4K6G3	A0A0B4K6G3_DROME
prune	FBgn0003116	Prune	O18399	O18399_DROME
prune	FBgn0003116	Prune	Q629J6	Q629J6_DROME
prune	FBgn0003116	Prune protein	Q24465	Q24465_DROME
pterin-4a-carbinolamine dehydratase	FBgn0024841	Pterin-4-alpha-carbinolamine dehydratase	O76454	PHS_DROME
puckered	FBgn0243512	Puckered protein	O46122	O46122_DROME
puckered	FBgn0243512	Puckered, isoform B	A0A0B4LHX7	A0A0B4LHX7_DROME
puckered	FBgn0243512	SD08157p	Q9VHV8	Q9VHV8_DROME
pudgy	FBgn0027601	Pudgy, isoform D	Q9VXZ8	Q9VXZ8_DROME
puffyeye	FBgn0039214	AT28817p	Q8IH89	Q8IH89_DROME
puffyeye	FBgn0039214	Puffyeye, isoform D	Q9VC56	Q9VC56_DROME
puffyeye	FBgn0039214	Puffyeye, isoform E	Q7KS15	Q7KS15_DROME
puffyeye	FBgn0039214	Puffyeye, isoform F	Q8IMW2	Q8IMW2_DROME
puffyeye	FBgn0039214	Puffyeye, isoform G	A0A0B4KHF3	A0A0B4KHF3_DROME
puffyeye	FBgn0039214	Puffyeye, isoform H	A0A0B4KI06	A0A0B4KI06_DROME
puffyeye	FBgn0039214	Puffyeye, isoform I	A0A0B4LIK5	A0A0B4LIK5_DROME
pugilist	FBgn0020385	C-1-tetrahydrofolate synthase, cytoplasmic	O96553	C1TC_DROME
pugilist	FBgn0020385	C-1-tetrahydrofolate synthase, cytoplasmic	O96553-2	C1TC_DROME-2
